AppID,Name,Number of languages,Languages
1510580,Toy Tinker Simulator,19.0,"['English', 'Turkish', 'Greek', 'Vietnamese', 'Korean', 'Polish', 'Spanish-LatinAmerica', 'French', 'German', 'Portuguese', 'Italian', 'Portuguese-Brazil', 'Russian', 'Spanish-Spain', 'Hungarian', 'SimplifiedChinese', 'Japanese', 'Czech', 'Ukrainian']"
9219,RAGE,9.0,"['English', 'Czech', 'French', 'German', 'Italian', 'Japanese', 'Polish', 'Russian', 'Spanish-Spain']"
438480,Rock 'N' Roll Defense,5.0,"['English', 'Spanish-Spain', 'Portuguese-Brazil', 'German', 'Czech']"
440540,Ara Fell: Enhanced Edition,2.0,"['English', 'Japanese']"
328460,Redline,1.0,['English']
415910,Gigachess,2.0,"['English', 'French']"
467520,Power & Revolution,9.0,"['English', 'French', 'German', 'Italian', 'Spanish-Spain', 'Portuguese-Brazil', 'Russian', 'SimplifiedChinese', 'Japanese']"
567640,Danganronpa V3: Killing Harmony,5.0,"['English', 'French', 'Japanese', 'SimplifiedChinese', 'TraditionalChinese']"
1331910,Morkredd,14.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Danish', 'Finnish', 'Japanese', 'Norwegian', 'Polish', 'Portuguese-Brazil', 'Russian', 'SimplifiedChinese', 'Swedish']"
383580,Flesh Eaters,1.0,['English']
685680,Sakura Gamer,2.0,"['English', 'SimplifiedChinese']"
953570,White Dove ç™½é›€,1.0,['SimplifiedChinese']
840720,Sword Art Online: Lost Song,8.0,"['English', 'Japanese', 'French', 'Italian', 'German', 'Spanish-Spain', 'SimplifiedChinese', 'TraditionalChinese']"
1039970,Grisaia Phantom Trigger Vol.6,3.0,"['English', 'Japanese', 'SimplifiedChinese']"
1379930,Power & Revolution 2020 Edition,9.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Japanese', 'Portuguese-Brazil', 'Russian', 'SimplifiedChinese']"
980640,Empire of Ember,7.0,"['English', 'German', 'Spanish-Spain', 'SimplifiedChinese', 'Russian', 'Italian', 'French']"
1499300,dogpet,1.0,['English']
1204220,Mommy,2.0,"['English', 'Russian']"
209730,R.A.W. Realms of Ancient War,7.0,"['English', 'German', 'French', 'Italian', 'Spanish-Spain', 'Hungarian', 'Russian']"
341070,Stay Dead Evolution,1.0,['English']
1528810,Exodus Borealis,6.0,"['English', 'Spanish-Spain', 'Spanish-LatinAmerica', 'Russian', 'Dutch', 'Portuguese-Brazil']"
1279260,Lelie Navigation!,3.0,"['English', 'Japanese', 'SimplifiedChinese']"
345820,Shantae and the Pirate's Curse,1.0,['English']
1330470,F.I.S.T.: Forged In Shadow Torch,9.0,"['English', 'SimplifiedChinese', 'Japanese', 'TraditionalChinese', 'French', 'German', 'Spanish-Spain', 'Russian', 'Portuguese-Brazil']"
203510,Fortune Summoners,1.0,['English']
1093320,Devil's Deck,3.0,"['SimplifiedChinese', 'English', 'TraditionalChinese']"
788630,Gaia Beyond,4.0,"['English', 'German', 'SimplifiedChinese', 'Russian']"
1122120,STATIONflow,7.0,"['English', 'French', 'German', 'Portuguese-Brazil', 'Russian', 'Spanish-LatinAmerica', 'Japanese']"
1913490,Adorable Witch 3,6.0,"['English', 'Russian', 'Japanese', 'SimplifiedChinese', 'TraditionalChinese', 'Korean']"
1198040,Wide Ocean Big Jacket,1.0,['English']
716500,Eliza,8.0,"['English', 'Hungarian', 'Russian', 'German', 'French', 'Spanish-Spain', 'Italian', 'SimplifiedChinese']"
552160,Hade,9.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'TraditionalChinese', 'Korean', 'Russian', 'Japanese']"
791750,President Trump The Way In Uganda,2.0,"['English', 'Russian']"
982580,å¥³å·«ä¸Žå…­ä¾¿å£« the sibyl and sixpence,2.0,"['English', 'SimplifiedChinese']"
57400,Batman: Arkham City,8.0,"['English', 'French', 'German', 'Italian', 'Polish', 'Portuguese-Brazil', 'Russian', 'Spanish-Spain']"
668980,Forsaken Remastered,5.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain']"
398450,Absent,1.0,['English']
368450,Rememoried,1.0,['English']
1552550,Castlevania Advance Collection,2.0,"['English', 'Japanese']"
1227750,Puzzle - LINES AND KNOTS,5.0,"['English', 'German', 'TraditionalChinese', 'Russian', 'Japanese']"
336060,Raptor: Call of The Shadows - 2015 Edition,1.0,['English']
8500,EVE Online,6.0,"['English', 'German', 'Russian', 'French', 'Korean', 'Japanese']"
1195360,Re:Turn - One Way Trip,6.0,"['English', 'French', 'German', 'Spanish-Spain', 'Japanese', 'SimplifiedChinese']"
343090,SimpleRockets,1.0,['English']
340650,Elements: Soul of Fire,1.0,['English']
1399780,Spellbreak,12.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Japanese', 'Korean', 'Portuguese', 'Portuguese-Brazil', 'Russian', 'SimplifiedChinese', 'Spanish-LatinAmerica']"
575340,Chessaria: The Tactical Adventure (Chess),6.0,"['English', 'French', 'German', 'Spanish-Spain', 'Russian', 'SimplifiedChinese']"
434480,Mathoria: It All Adds Up,1.0,['English']
1524790,Loneliness,29.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Arabic', 'Bulgarian', 'Czech', 'Danish', 'Dutch', 'Finnish', 'Greek', 'Hungarian', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese', 'Portuguese-Brazil', 'Romanian', 'Russian', 'SimplifiedChinese', 'Spanish-LatinAmerica', 'Swedish', 'Thai', 'TraditionalChinese', 'Turkish', 'Ukrainian', 'Vietnamese']"
1426530,Sid Classic,8.0,"['English', 'French', 'SimplifiedChinese', 'TraditionalChinese', 'German', 'Spanish-LatinAmerica', 'Japanese', 'Thai']"
1542810,Sunshine Heavy Industries,1.0,['English']
1242980,KeyWe,10.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Japanese', 'Portuguese-Brazil', 'Russian', 'SimplifiedChinese', 'TraditionalChinese']"
628920,Tomboys Need Love Too!,4.0,"['English', 'German', 'Spanish-LatinAmerica', 'SimplifiedChinese']"
1092430,Budget Cuts 2: Mission Insolvency,7.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Japanese', 'Russian']"
15280,IL-2 Sturmovik: 1946,2.0,"['English', 'Russian']"
730820,The Curse of Monkey Island,5.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain']"
351900,Pregnancy,1.0,['English']
12770,Rise of the Argonauts,5.0,"['English', 'French', 'German', 'Italian', 'Spanish-Spain']"
1608560,AI Drone Simulator,6.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'SimplifiedChinese']"
252390,DwarfCorp,1.0,['English']
1706210,Reloader: test_subject,3.0,"['English', 'Korean', 'Russian']"
1134030,The Paperman,1.0,['English']
332330,PixelJunkâ„¢ Shooter Ultimate,6.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Japanese']"
943980,The logic of the miniature garden,2.0,"['TraditionalChinese', 'English']"
1758920,Witch Explorer,5.0,"['English', 'Spanish-Spain', 'SimplifiedChinese', 'TraditionalChinese', 'Japanese']"
1076230,OmniFootman,3.0,"['English', 'SimplifiedChinese', 'Russian']"
616000,Riptale,1.0,['English']
584400,Sonic Mania,9.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Japanese', 'Korean', 'SimplifiedChinese', 'TraditionalChinese']"
337850,Avernum 2: Crystal Souls,1.0,['English']
321950,Yury,1.0,['English']
1019920,Gensokyo Defenders,4.0,"['English', 'TraditionalChinese', 'Japanese', 'SimplifiedChinese']"
457210,SEUM: Speedrunners from Hell,8.0,"['English', 'French', 'German', 'Spanish-Spain', 'Polish', 'Russian', 'Japanese', 'SimplifiedChinese']"
2350,QUAKE III: Team Arena,1.0,['English']
768520,Red Solstice 2: Survivors,11.0,"['English', 'SimplifiedChinese', 'German', 'French', 'Russian', 'Italian', 'Spanish-Spain', 'Korean', 'Portuguese-Brazil', 'TraditionalChinese', 'Japanese']"
256330,WRC 4 FIA World Rally Championship,5.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain']"
1188680,The Political Machine 2020,1.0,['English']
458000,March of the Living,1.0,['English']
281920,Splatter - Zombiecalypse Now,7.0,"['English', 'German', 'Spanish-Spain', 'Portuguese', 'Russian', 'French', 'Italian']"
1642610,é­”æ³•è¿·åŸŸ,1.0,['SimplifiedChinese']
1016730,Deck of Ashes,7.0,"['English', 'Russian', 'French', 'German', 'SimplifiedChinese', 'Japanese', 'Korean']"
943380,Timberman VS,7.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Portuguese', 'Russian']"
1203180,Breakwaters,3.0,"['English', 'Spanish-Spain', 'German']"
1114290,Windjammers 2,10.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Japanese', 'Korean', 'Portuguese-Brazil', 'SimplifiedChinese', 'TraditionalChinese']"
1361400,Moonglow Bay,7.0,"['English', 'French', 'German', 'Korean', 'Portuguese-Brazil', 'SimplifiedChinese', 'Spanish-LatinAmerica']"
269170,Sports Bar VR,1.0,['English']
659920,Transports,2.0,"['English', 'German']"
203140,Hitman: Absolutionâ„¢,8.0,"['English', 'French', 'German', 'Italian', 'Spanish-Spain', 'Polish', 'Russian', 'Turkish']"
461520,Grizzly Valley,6.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Russian']"
1045180,Shattered - Tale of the Forgotten King,6.0,"['English', 'French', 'German', 'Spanish-Spain', 'Russian', 'SimplifiedChinese']"
846200,Bastard,3.0,"['English', 'German', 'Russian']"
1453840,Killer: Infected One of Us,12.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'SimplifiedChinese', 'Portuguese', 'Russian', 'Polish', 'Turkish', 'Japanese', 'Korean']"
232010,Euro Truck Simulator,7.0,"['English', 'German', 'French', 'Italian', 'Spanish-Spain', 'Portuguese', 'Dutch']"
778410,Dead Ground,1.0,['English']
1384700,A Gay Love Story About Gay Love,1.0,['English']
1353370,The Peresmeshnik,1.0,['English']
794260,Outward Definitive Edition,12.0,"['English', 'French', 'German', 'Spanish-Spain', 'Italian', 'Japanese', 'Korean', 'Polish', 'Portuguese-Brazil', 'Russian', 'SimplifiedChinese', 'Turkish']"
528720,Shu,6.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Japanese']"
1252320,Touhou Kikamu ~ Elegant Impermanence of Sakura,5.0,"['SimplifiedChinese', 'English', 'Japanese', 'French', 'German']"
475240,ORCS,1.0,['English']
698780,Doki Doki Literature Club!,1.0,['English']
411120,Galaxy Admirals,2.0,"['English', 'Russian']"
390030,DESYNC,1.0,['English']
493540,Figment,17.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Arabic', 'Danish', 'Japanese', 'Korean', 'Polish', 'Portuguese', 'Russian', 'SimplifiedChinese', 'TraditionalChinese', 'Turkish', 'Ukrainian', 'Portuguese-Brazil']"
1091980,The Bard's Tale IV: Director's Cut,6.0,"['English', 'French', 'German', 'Spanish-Spain', 'Polish', 'Russian']"
555640,Japanese School Life,2.0,"['English', 'Japanese']"
263520,Enola,1.0,['English']
1266630,æ‡’äººä¿®ä»™ä¼ 2,1.0,['SimplifiedChinese']
1477570,Gunspell 2 â€“ Match 3 Puzzle RPG,6.0,"['English', 'French', 'German', 'Spanish-Spain', 'Japanese', 'Russian']"
437870,Earth Space Colonies,6.0,"['English', 'Russian', 'French', 'German', 'Japanese', 'Spanish-Spain']"
498470,Switch 'N' Shoot,9.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'SimplifiedChinese', 'Japanese', 'Portuguese-Brazil', 'Russian']"
804010,SteamWorld Quest: Hand of Gilgamech,6.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Russian']"
1091470,Put In - Run Out,1.0,['English']
372330,Beauty Bounce,1.0,['English']
378110,Hack RUN,1.0,['English']
363970,Clicker Heroes,15.0,"['English', 'German', 'Spanish-Spain', 'Portuguese-Brazil', 'Russian', 'SimplifiedChinese', 'TraditionalChinese', 'Turkish', 'French', 'Arabic', 'Japanese', 'Korean', 'Thai', 'Czech', 'Polish']"
832720,Dungeon Brewmaster,1.0,['English']
338550,Terra Lander Remastered,1.0,['English']
408120,Cibele,1.0,['English']
463110,Farnham Fables,1.0,['English']
658590,She and the Light Bearer,5.0,"['English', 'SimplifiedChinese', 'TraditionalChinese', 'Japanese', 'Russian']"
1104220,Kyle Simulator,1.0,['English']
432010,World's Dawn,1.0,['English']
1449000,CALL OF LDPR,1.0,['Russian']
1868000,Resist the succubusâ€”The end of the female Knight,3.0,"['SimplifiedChinese', 'TraditionalChinese', 'English']"
549090,Counter Agents,1.0,['English']
718590,Dark Devotion,10.0,"['English', 'SimplifiedChinese', 'TraditionalChinese', 'French', 'German', 'Spanish-Spain', 'Korean', 'Japanese', 'Polish', 'Russian']"
383750,Funk of Titans,5.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain']"
249650,Blackguards,13.0,"['English', 'German', 'French', 'Spanish-Spain', 'Portuguese-Brazil', 'Russian', 'Italian', 'Japanese', 'Korean', 'Czech', 'Turkish', 'Polish', 'SimplifiedChinese']"
488760,Left-Hand Path,1.0,['English']
4932,Natural Selection 2,10.0,"['English', 'French', 'German', 'Spanish-Spain', 'Polish', 'Russian', 'Finnish', 'Romanian', 'Swedish', 'Czech']"
489660,Fabric,3.0,"['English', 'Turkish', 'Russian']"
809280,Grimmwood - They Come at Night,8.0,"['English', 'French', 'Spanish-Spain', 'Bulgarian', 'German', 'SimplifiedChinese', 'Russian', 'Ukrainian']"
1203370,Survival Classic,9.0,"['English', 'Russian', 'French', 'Italian', 'German', 'Spanish-Spain', 'SimplifiedChinese', 'Portuguese', 'Ukrainian']"
391260,Labyronia RPG,1.0,['English']
57640,Broken Sword: Director's Cut,5.0,"['English', 'French', 'German', 'Spanish-Spain', 'Italian']"
15700,Oddworld: Abe's OddyseeÂ®,6.0,"['English', 'French', 'German', 'Italian', 'Japanese', 'Spanish-Spain']"
1008910,å¿ƒå¡žç”·å­© Sadboy,1.0,['SimplifiedChinese']
1123050,GRIME,10.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Japanese', 'SimplifiedChinese', 'Korean', 'Portuguese-Brazil', 'Russian']"
781480,Tech Support: Error Unknown,3.0,"['English', 'German', 'SimplifiedChinese']"
1562700,SANABI,7.0,"['English', 'Korean', 'SimplifiedChinese', 'Russian', 'Portuguese-Brazil', 'Japanese', 'TraditionalChinese']"
1378040,Tear and the Library of Labyrinths,3.0,"['English', 'Japanese', 'SimplifiedChinese']"
521800,Command Ops 2 Core Game,1.0,['English']
209120,Street Fighter X Tekken,11.0,"['Czech', 'English', 'French', 'German', 'Italian', 'Japanese', 'Korean', 'Polish', 'Portuguese', 'Russian', 'Spanish-Spain']"
3830,Psychonauts,3.0,"['English', 'French', 'German']"
610900,Sumatra: Fate of Yandi,4.0,"['English', 'French', 'German', 'Spanish-Spain']"
359190,Rituals,1.0,['English']
1029550,Torque Drift,10.0,"['English', 'French', 'German', 'Spanish-Spain', 'Japanese', 'Korean', 'Portuguese-Brazil', 'Russian', 'SimplifiedChinese', 'Turkish']"
1120980,bit Dungeon,1.0,['English']
833360,Star Valor,11.0,"['English', 'Portuguese-Brazil', 'German', 'Spanish-Spain', 'French', 'Russian', 'SimplifiedChinese', 'Vietnamese', 'Korean', 'Polish', 'Italian']"
922550,keyg,4.0,"['English', 'Russian', 'Spanish-Spain', 'Spanish-LatinAmerica']"
667600,Sky Force Reloaded,12.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'SimplifiedChinese', 'Japanese', 'Korean', 'Polish', 'Portuguese-Brazil', 'Russian', 'Turkish']"
466630,The Pedestrian,1.0,['English']
859340,Seeking Dawn,7.0,"['English', 'SimplifiedChinese', 'TraditionalChinese', 'French', 'Japanese', 'German', 'Russian']"
1320100,Wanted Raccoon,9.0,"['English', 'SimplifiedChinese', 'Russian', 'Ukrainian', 'German', 'French', 'Spanish-Spain', 'Portuguese', 'Italian']"
1216080,å¦çŽ‡çš„å°çº¢å¸½å’Œçˆ±è¯´è°Žçš„ç‹¼,1.0,['SimplifiedChinese']
389700,My Bones,1.0,['English']
619400,Fluffy Creatures VS The World,1.0,['English']
1324030,Alien Cat 2,2.0,"['English', 'Russian']"
1277400,Monster Hunter Stories 2: Wings of Ruin,13.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Arabic', 'Japanese', 'Korean', 'Polish', 'Portuguese-Brazil', 'Russian', 'SimplifiedChinese', 'TraditionalChinese']"
326410,Windward,3.0,"['English', 'German', 'Italian']"
810500,PowerBeatsVR - VR Fitness,5.0,"['English', 'German', 'Japanese', 'Korean', 'SimplifiedChinese']"
443570,DreamBreak,2.0,"['English', 'Russian']"
1457510,The Legend of Heroes: Sen no Kiseki IV -THE END OF SAGA-,2.0,"['TraditionalChinese', 'Korean']"
603880,Sounds of Her Love,1.0,['English']
324800,Shadow Warrior 2,8.0,"['English', 'French', 'German', 'Spanish-Spain', 'Polish', 'Portuguese-Brazil', 'Russian', 'SimplifiedChinese']"
762520,Demon Hunter 4: Riddles of Light,9.0,"['English', 'French', 'Italian', 'German', 'Japanese', 'Korean', 'Polish', 'Russian', 'SimplifiedChinese']"
1022780,Animal Fight Club,6.0,"['English', 'Italian', 'Spanish-Spain', 'TraditionalChinese', 'Japanese', 'Russian']"
1069660,Ultimate Admiral: Dreadnoughts,1.0,['English']
1875280,Miner Ultra Adventures 2,1.0,['English']
550390,Kingdom of Aurelia: Mystery of the Poisoned Dagger,1.0,['English']
1921780,The Sushi Spinnery,6.0,"['English', 'Thai', 'SimplifiedChinese', 'TraditionalChinese', 'Japanese', 'Korean']"
891130,SUPER FLAIL,1.0,['English']
806100,PLATI NALOG: Favorite Russian Game,1.0,['English']
604230,Unlasting Horror,29.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Arabic', 'Bulgarian', 'Czech', 'Danish', 'Dutch', 'Finnish', 'Greek', 'Hungarian', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese', 'Portuguese-Brazil', 'Romanian', 'Russian', 'SimplifiedChinese', 'Spanish-LatinAmerica', 'Swedish', 'Thai', 'TraditionalChinese', 'Turkish', 'Ukrainian', 'Vietnamese']"
250050,Life Goes On: Done to Death,12.0,"['English', 'Japanese', 'French', 'German', 'Spanish-Spain', 'Polish', 'Russian', 'Dutch', 'SimplifiedChinese', 'TraditionalChinese', 'Korean', 'Portuguese-Brazil']"
1648390,ScooterFlow,1.0,['English']
1077440,å¡ç‰‡åœ°ä¸‹åŸŽCard Monsters: Dungeon,1.0,['SimplifiedChinese']
842420,A Walk in the Woods,1.0,['English']
409090,The Big Secret of a Small Town,5.0,"['English', 'German', 'Czech', 'Polish', 'Russian']"
938860,"Get In The Car, Loser!",1.0,['English']
32630,Delta Force 2,1.0,['English']
1121680,Remnants,1.0,['English']
391220,Rise of the Tomb Raiderâ„¢,14.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Dutch', 'Polish', 'Portuguese-Brazil', 'Russian', 'Japanese', 'SimplifiedChinese', 'TraditionalChinese', 'Korean', 'Arabic']"
874240,MU Legend,1.0,['English']
997380,The Sapling,1.0,['English']
438920,Legends of Callasia,1.0,['English']
540860,Dragon Kingdom War,1.0,['English']
683320,GRIS,10.0,"['English', 'French', 'German', 'Spanish-Spain', 'Japanese', 'Korean', 'Russian', 'SimplifiedChinese', 'TraditionalChinese', 'Portuguese-Brazil']"
1193340,Zelter,10.0,"['English', 'French', 'German', 'Spanish-Spain', 'Japanese', 'Korean', 'Portuguese-Brazil', 'SimplifiedChinese', 'TraditionalChinese', 'Russian']"
762080,Galactic Force,3.0,"['English', 'Russian', 'SimplifiedChinese']"
552780,Dexodonex,3.0,"['English', 'Russian', 'Korean']"
1296440,Gardenia,11.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Polish', 'Portuguese', 'Russian', 'Spanish-LatinAmerica', 'Portuguese-Brazil', 'SimplifiedChinese']"
539320,Picontier / ãƒ”ã‚³ãƒ³ãƒ†ã‚£ã‚¢,2.0,"['English', 'Japanese']"
620220,Catmaze,7.0,"['English', 'Russian', 'SimplifiedChinese', 'French', 'German', 'Spanish-Spain', 'Japanese']"
403690,Codename: Rogue Fleet,1.0,['English']
457520,Moustache Mountain,1.0,['English']
441870,OutDrive,3.0,"['English', 'SimplifiedChinese', 'Russian']"
660520,The IOTA Project,1.0,['English']
407810,Hard Reset Redux,5.0,"['English', 'French', 'German', 'Polish', 'Russian']"
771410,You Will Never Get This Achievement,1.0,['English']
1252600,ANOTHER EDEN,4.0,"['English', 'TraditionalChinese', 'Japanese', 'Korean']"
404480,SC2VN - The eSports Visual Novel,1.0,['English']
548330,Wheely,8.0,"['English', 'French', 'German', 'Spanish-Spain', 'Portuguese', 'Russian', 'Ukrainian', 'Korean']"
390570,Three Digits,1.0,['English']
1384160,GUILTY GEAR -STRIVE-,9.0,"['English', 'Japanese', 'SimplifiedChinese', 'TraditionalChinese', 'French', 'Italian', 'German', 'Spanish-Spain', 'Korean']"
1570760,Variables 2,2.0,"['SimplifiedChinese', 'English']"
257730,Infinity Wars: Animated Trading Card Game,2.0,"['English', 'SimplifiedChinese']"
809870,Ninjin: Clash of Carrots,6.0,"['English', 'French', 'Italian', 'German', 'Spanish-Spain', 'Portuguese-Brazil']"
